name,title,facility_name,place_supplement,category_names,event_date1,event_close_date1,event_date2,event_close_date2,event_date3,event_close_date3,event_date4,event_close_date4,event_date5,event_close_date5,event_date_supplement,body,event_uri,target,fee,nursery,capacity,advance_entry,advance_supplement,circle_name,sponsor_supplement,inquiry_email,inquiry_tel,inquiry_uri,memo,image_file_name,image_file_upload_path,image2_file_name,image2_file_upload_path,image3_file_name,image3_file_upload_path,append_file_name,append_file_upload_path,append2_file_name,append2_file_upload_path,append3_file_name,append3_file_upload_path,state
2021042200102 ,"【8月31日まで】遠州三山風鈴まつり（法多山）
",,法多山尊永寺　本堂、諸尊堂、だんご屋東広場（袋井市豊沢2777）,まつり,2021/5/22,,2021/8/31,,,,,,,,,"【開催期間：5月22日（土）～8月31日（火）】

風にそよぐ音が心地よく響く風鈴まつりを開催いたします。
願い事の短冊を風鈴にかける「願掛け風鈴」や風鈴の販売も行います。
お参りの際に是非ご観賞ください。",https://www.hattasan.or.jp/newwp/archives/4265,"
","
",,,不要,,,"法多山尊永寺
",soneiji@hattasan.or.jp,0538-43-3601 ,http://www.hattasan.or.jp/,"夜間ライトアップはホタルまつり記事が出てから後日登録（4/22國井）
イベント名（）追記（5/21國井）",,,,,,,,,,,,,public
2021052100225 ,"【8月31日まで】遠州三山風鈴まつり（可睡斎）
",,可睡斎（袋井市久能2915-1）,まつり,2021/5/22,,2021/8/31,,,,,,,,,"【開催期間：5月22日（土）～8月31日（火）】（予定）

可睡斎の境内では、日本の伝統的な寺院文化を継承しながら、新たな夏の風物詩を皆様に楽しんで頂けるよう、遠州三山風鈴まつりを開催しています。山門から本堂までの「風鈴の小道」には、約2,000個の色とりどりの江戸風鈴が吊るされ、涼しげな音色に心洗われる祈りの道となっています。",https://www.kasuisai.or.jp/wp/p28,"
","赤富士風鈴拝観500円（水無月ぜんざい付き、限定100食、7月5日（月）～8月31日（火））
お絵描き風鈴500円（風鈴代込み）",,,不要,,,可睡斎,,0538-42-2121,https://www.kasuisai.or.jp/,夜間ライトアップはホタルまつり記事が出てから後日登録（4/22國井）,,,,,,,,,,,,,public
2021052100201 ,親子すこやか相談（水窪保健福祉センター）,,水窪保健福祉センター,相談,2021/6/10,,2021/8/12,,2021/10/7,,2021/12/9,,2022/2/10,,午前10時～10時15分,"乳幼児の発育・発達・食事・育児に関する相談を無料で実施しています。
相談スタッフは保健師のほか、助産師・栄養士の相談が可能な日もあります。
計測の他にご相談がある場合は、予約の際に事前にお申し出ください。",https://www.hamamatsu-pippi.net/docs/2014021902470/#tenryu,乳幼児とその保護者,,,,要,,,水窪保健福祉センター,,053-982-0004,,,,,,,,,,,,,,,public
2021052100188 ,親子すこやか相談（春野協働センター）,,春野協働センター,相談,2022/3/8,,,,,,,,,,午前9時～11時30分,"乳幼児の発育・発達・食事・育児に関する相談を無料で実施しています。
相談スタッフは保健師のほか、助産師・栄養士の相談が可能な日もあります。
計測の他にご相談がある場合は、予約の際に事前にお申し出ください。",https://www.hamamatsu-pippi.net/docs/2014021902470/#tenryu,乳幼児とその保護者,,,,要,,,春野協働センター,,053-983-0006,,,,,,,,,,,,,,,public
2021052100171 ,親子すこやか相談（春野協働センター）,,春野協働センター,相談,2021/5/11,,2021/7/13,,2021/9/14,,2021/11/9,,2022/1/11,,午前9時～11時30分,"乳幼児の発育・発達・食事・育児に関する相談を無料で実施しています。
相談スタッフは保健師のほか、助産師・栄養士の相談が可能な日もあります。
計測の他にご相談がある場合は、予約の際に事前にお申し出ください。",https://www.hamamatsu-pippi.net/docs/2014021902470/#tenryu,乳幼児とその保護者,,,,要,,,春野協働センター,,053-983-0006,,,,,,,,,,,,,,,public
2021052100195 ,親子すこやか相談（佐久間保健センター）,,佐久間保健センター,相談,2021/6/11,,2021/8/20,,2021/10/8,,2021/12/3,,2022/2/4,,午前9時30分～11時30分,"乳幼児の発育・発達・食事・育児に関する相談を無料で実施しています。
相談スタッフは保健師のほか、助産師・栄養士の相談が可能な日もあります。
計測の他にご相談がある場合は、予約の際に事前にお申し出ください。",https://www.hamamatsu-pippi.net/docs/2014021902470/#tenryu,乳幼児とその保護者,,,,要,,,佐久間保健センター,,053-966-0005,,,,,,,,,,,,,,,public
2021052100164 ,親子すこやか相談（龍山保健センター）,,龍山保健センター,相談,2021/6/3,,2021/8/5,,2021/10/7,,2021/12/2,,2022/2/3,,午前10時～11時,"乳幼児の発育・発達・食事・育児に関する相談を無料で実施しています。
相談スタッフは保健師のほか、助産師・栄養士の相談が可能な日もあります。
計測の他にご相談がある場合は、予約の際に事前にお申し出ください。",https://www.hamamatsu-pippi.net/docs/2014021902470/#tenryu,乳幼児とその保護者,,,,要,,,天竜区健康づくり課 ,,053-922-0075,,,,,,,,,,,,,,,public
2021052600510 ,9月ブックスタート プレ葉ウォーク浜北（午後）,,プレ葉ウォーク浜北,学ぶ,2021/9/13,,2021/9/27,,,,,,,,午後1時30分～（1回約10分程度）,"新型コロナウイルス感染症拡大防止のため中止していた「ブックスタート」を、参加方法を変更して再開しております。
対象のみなさまにはご迷惑をおかけしますが、どうぞ、ご理解とご協力をお願いいたします。

★今後の状況によっては、急きょ中止する場合があります。

・体調に不安がある方は、来館に際し無理をなさらぬようお願いします。風邪のような症状がある場合は、来館をご遠慮ください。
（この機会を逃すと対象月齢が過ぎてしまう場合は、中央図書館へご相談ください）
・会場内は換気をしているため、体温調節のできる服装でご参加ください。
・咳やくしゃみをする際には、マスクやティッシュ、袖を使って口や鼻を押さえる「咳エチケット」にご協力をお願いします。
・参加のみなさま並びに職員の感染予防のため、職員がマスク着用で対応させていただきます。
・参加前に手洗い等、手指の消毒にご協力をお願いします。",https://www.lib-city-hamamatsu.jp/service/jidou/pdf/202107-09bookstart.pdf,"2020年(令和2年)9月～2021年(令和3年)1月生まれの子と保護者
◎HP掲載の事前体調チェックに該当がない方",,,会場の広さに応じて、1回につき定員を決めて行います。,要,,,中央図書館,,053-456-0234,https://www.lib-city-hamamatsu.jp/service/jidou/bookstart/bookstart_202107-09.html,,,,,,,,,,,,,,public
2021052600503 ,9月ブックスタート プレ葉ウォーク浜北（午前）,,プレ葉ウォーク浜北,学ぶ,2021/9/4,,2021/9/18,,,,,,,,午前10時30分～（1回約10分程度）,"新型コロナウイルス感染症拡大防止のため中止していた「ブックスタート」を、参加方法を変更して再開しております。
対象のみなさまにはご迷惑をおかけしますが、どうぞ、ご理解とご協力をお願いいたします。

★今後の状況によっては、急きょ中止する場合があります。

・体調に不安がある方は、来館に際し無理をなさらぬようお願いします。風邪のような症状がある場合は、来館をご遠慮ください。
（この機会を逃すと対象月齢が過ぎてしまう場合は、中央図書館へご相談ください）
・会場内は換気をしているため、体温調節のできる服装でご参加ください。
・咳やくしゃみをする際には、マスクやティッシュ、袖を使って口や鼻を押さえる「咳エチケット」にご協力をお願いします。
・参加のみなさま並びに職員の感染予防のため、職員がマスク着用で対応させていただきます。
・参加前に手洗い等、手指の消毒にご協力をお願いします。",https://www.lib-city-hamamatsu.jp/service/jidou/pdf/202107-09bookstart.pdf,"2020年(令和2年)9月～2021年(令和3年)1月生まれの子と保護者
◎HP掲載の事前体調チェックに該当がない方",,,会場の広さに応じて、1回につき定員を決めて行います。,要,,,中央図書館,,053-456-0234,https://www.lib-city-hamamatsu.jp/service/jidou/bookstart/bookstart_202107-09.html,,,,,,,,,,,,,,public
2021052600497 ,8月ブックスタート プレ葉ウォーク浜北（午後）,,プレ葉ウォーク浜北,学ぶ,2021/8/9,,2021/8/30,,,,,,,,午後1時30分～（1回約10分程度）,"新型コロナウイルス感染症拡大防止のため中止していた「ブックスタート」を、参加方法を変更して再開しております。
対象のみなさまにはご迷惑をおかけしますが、どうぞ、ご理解とご協力をお願いいたします。

★今後の状況によっては、急きょ中止する場合があります。

・体調に不安がある方は、来館に際し無理をなさらぬようお願いします。風邪のような症状がある場合は、来館をご遠慮ください。
（この機会を逃すと対象月齢が過ぎてしまう場合は、中央図書館へご相談ください）
・会場内は換気をしているため、体温調節のできる服装でご参加ください。
・咳やくしゃみをする際には、マスクやティッシュ、袖を使って口や鼻を押さえる「咳エチケット」にご協力をお願いします。
・参加のみなさま並びに職員の感染予防のため、職員がマスク着用で対応させていただきます。
・参加前に手洗い等、手指の消毒にご協力をお願いします。",https://www.lib-city-hamamatsu.jp/service/jidou/pdf/202107-09bookstart.pdf,"2020年(令和2年)8月～12月生まれの子と保護者
◎HP掲載の事前体調チェックに該当がない方",,,会場の広さに応じて、1回につき定員を決めて行います。,要,,,中央図書館,,053-456-0234,https://www.lib-city-hamamatsu.jp/service/jidou/bookstart/bookstart_202107-09.html,,,,,,,,,,,,,,public
2021052600480 ,8月ブックスタート プレ葉ウォーク浜北（午前）,,プレ葉ウォーク浜北,学ぶ,2021/8/7,,,,,,,,,,午前10時30分～（1回約10分程度）,"新型コロナウイルス感染症拡大防止のため中止していた「ブックスタート」を、参加方法を変更して再開しております。
対象のみなさまにはご迷惑をおかけしますが、どうぞ、ご理解とご協力をお願いいたします。

★今後の状況によっては、急きょ中止する場合があります。

・体調に不安がある方は、来館に際し無理をなさらぬようお願いします。風邪のような症状がある場合は、来館をご遠慮ください。
（この機会を逃すと対象月齢が過ぎてしまう場合は、中央図書館へご相談ください）
・会場内は換気をしているため、体温調節のできる服装でご参加ください。
・咳やくしゃみをする際には、マスクやティッシュ、袖を使って口や鼻を押さえる「咳エチケット」にご協力をお願いします。
・参加のみなさま並びに職員の感染予防のため、職員がマスク着用で対応させていただきます。
・参加前に手洗い等、手指の消毒にご協力をお願いします。",https://www.lib-city-hamamatsu.jp/service/jidou/pdf/202107-09bookstart.pdf,"2020年(令和2年)8月～12月生まれの子と保護者
◎HP掲載の事前体調チェックに該当がない方",,,会場の広さに応じて、1回につき定員を決めて行います。,要,,,中央図書館,,053-456-0234,https://www.lib-city-hamamatsu.jp/service/jidou/bookstart/bookstart_202107-09.html,,,,,,,,,,,,,,public
